title,performer,peak_pos,wks_on_chart,first_charting_year,original_performer,performer_normalized,original_performer_normalized,label,first_year_top_10_songs,first_top_10_hit,precedes_first_top_10_hit,tags,genre_tags_musicbrainz,top_10_1hit_wonder_song,top_10_hitmaker_song,musicbrainz_artist_id
Endless Love,Lionel Richie,1,27,1981,Diana Ross & Lionel Richie,lionel richie,,"Mercury Records, Motown",1981,True,False,,,False,True,11047
Jessie's Girl,Rick Springfield,1,32,1981,,rick springfield,,,1981,True,False,,,False,True,9696
Medley,Stars On 45,1,21,1981,,stars on 45,,Atlantic,1981,True,False,,,True,False,30942
Morning Train (Nine To Five),Sheena Easton,1,21,1981,,sheena easton,,EMI,1981,True,False,,,False,True,2751
Just The Two Of Us,"Grover Washington, Jr.",2,24,1981,"Grover Washington, Jr. With Bill Withers","grover washington, jr.",,"Elektra, Flashback Records, X5 Music Group",1981,True,False,"jazz, smooth jazz, r b, soft rock, soul jazz, trip hop, r&b/soul, downtempo, jazz/top 40/bill withers/william salter/smooth jazz/ralph macdonald, soul","jazz, smooth jazz, soft rock, soul jazz, trip hop, downtempo, soul",True,False,23980
Queen Of Hearts,Juice Newton,2,27,1981,,juice newton,,,1981,True,False,,,False,True,2635
"Theme From ""Greatest American Hero"" (Believe It or Not)",Joey Scarbury,2,26,1981,,joey scarbury,,,1981,True,False,,,True,False,62130
Harden My Heart,Quarterflash,3,24,1981,,quarterflash,,Geffen Records,1981,True,False,"pop, rock, pop rock, arena rock, classic rock, album rock, contemporary pop/rock, new wave, power pop, soft rock","pop, rock, pop rock, arena rock, classic rock, new wave, power pop, soft rock",True,False,2640
Stop Draggin' My Heart Around,Stevie Nicks,3,21,1981,Stevie Nicks With Tom Petty And The Heartbreakers,stevie nicks,,,1981,True,False,,,False,True,2794
A Woman Needs Love (Just Like You Do),Ray Parker Jr.,4,27,1981,Ray Parker Jr. & Raydio,ray parker jr.,,,1981,True,False,"rock, pop, soul, classic rock, smooth soul, r&b","rock, pop, soul, classic rock, smooth soul, r&b",False,True,188690
Angel Of The Morning,Juice Newton,4,22,1981,,juice newton,,"Capitol Records, Goldenlane Records",1981,True,False,,,False,True,2635
For Your Eyes Only,Sheena Easton,4,25,1981,,sheena easton,,"EMI, Liberty",1981,True,False,,,False,True,2751
Shake It Up,The Cars,4,22,1981,,the cars,,"Elektra, Flashback Records, Mobile Fidelity Sound Lab",1981,True,False,"rock, new wave, pop, classic rock, pop rock","rock, new wave, pop, classic rock, pop rock",False,True,1434
Who's Crying Now,Journey,4,21,1981,,journey,,,1981,True,False,,,False,True,2786298
(There's) No Gettin' Over Me,Ronnie Milsap,5,20,1981,,ronnie milsap,,RCA,1981,True,False,,,True,False,32994
Elvira,The Oak Ridge Boys,5,22,1981,,the oak ridge boys,,MCA Records,1981,True,False,,,True,False,47367
Leather And Lace,Stevie Nicks,6,19,1981,Stevie Nicks With Don Henley,stevie nicks,,"ATCO Records, Modern Records",1981,True,False,,,False,True,2794
Leather And Lace,Don Henley,6,19,1981,Stevie Nicks With Don Henley,don henley,,,1981,True,False,,,False,True,997
Boy From New York City,The Manhattan Transfer,7,21,1981,,the manhattan transfer,,Flashback Records,1981,True,False,,,True,False,11814
The Sweetest Thing (I've Ever Known),Juice Newton,7,24,1981,,juice newton,,,1981,True,False,,,False,True,2635
While You See A Chance,Steve Winwood,7,18,1981,,steve winwood,,Island,1981,True,False,,,False,True,12395
Hearts,Marty Balin,8,21,1981,,marty balin,,,1981,True,False,,,True,False,62128
I've Done Everything For You,Rick Springfield,8,22,1981,,rick springfield,,RCA,1981,True,False,pop/rock,,False,True,9696
Key Largo,Bertie Higgins,8,29,1981,,bertie higgins,,Kat Family,1981,True,False,,,True,False,56247
Don't Stop Believin',Journey,9,16,1981,,journey,,,1981,True,False,,,False,True,2786298
Trouble,Lindsey Buckingham,9,19,1981,,lindsey buckingham,,,1981,True,False,,,True,False,57540
Hooked On Classics,Royal Philharmonic Orchestra,10,20,1981,,royal philharmonic orchestra,,"Bellevue Entertainment, CID, Crimson",1981,True,False,,,True,False,42495
Sweetheart,Franke & The Knockouts,10,19,1981,,franke & the knockouts,,,1981,True,False,,,True,False,134308
The Theme From Hill Street Blues,Larry Carlton,10,22,1981,Mike Post featuring Larry Carlton,larry carlton,,,1981,True,False,,,True,False,11584
One Hundred Ways,James Ingram,14,21,1981,Quincy Jones Featuring James Ingram,james ingram,,,1982,False,True,,,False,True,2636919
The Breakup Song (They Don't Write 'Em),Greg Kihn Band,15,23,1981,,greg kihn band,,,1983,False,True,,,True,False,83835
Time,The Alan Parsons Project,15,23,1981,,the alan parsons project,,"Arista, BMG Special Products, Zounds",1982,False,True,,,True,False,11935
Ain't Even Done With The Night,John Cougar,17,21,1981,,john cougar,,,1982,False,True,,,False,True,
Just Once,James Ingram,17,23,1981,Quincy Jones Featuring James Ingram,james ingram,,,1982,False,True,,,False,True,2636919
I Missed Again,Phil Collins,19,16,1981,,phil collins,,"Virgin, wea",1982,False,True,"pop rock, adult contemporary, rock, pop, synth-pop, soft rock, pop/rock, electronic, singer-songwriter, classic rock","pop rock, rock, pop, synth-pop, soft rock, electronic, singer-songwriter, classic rock",False,True,2010050
In The Air Tonight,Phil Collins,19,17,1981,,phil collins,,"Atlantic, Falcon Neue Medien, IRI",1982,False,True,,,False,True,2010050
Our Lips Are Sealed,Go-Go's,20,30,1981,,go-go's,,,1982,False,True,,,False,True,
Abacab,Genesis,26,14,1981,,genesis,,"Analogue Productions, Atlantic, Charisma",1983,False,True,,,False,True,2993175
Hold On Loosely,38 Special,27,17,1981,,38 special,,A&M Records,1982,False,True,,,True,False,49819
It's A Love Thing,The Whispers,28,15,1981,,the whispers,,"Castle Pie, RCA, RCA Victor",1987,False,True,,,True,False,1091059
No Reply At All,Genesis,29,18,1981,,genesis,,"Atlantic, Seagull Records",1983,False,True,,,False,True,2993175
Working For The Weekend,Loverboy,29,20,1981,,loverboy,,Columbia,1985,False,True,,,False,True,1536581
Never Too Much,Luther Vandross,33,15,1981,,luther vandross,,"Camden Deluxe, Columbia, Epic",1989,False,True,"r&b, soul, funk, quiet storm","r&b, soul, funk, quiet storm",False,True,6664
Poor Man's Son,Survivor,33,14,1981,,survivor,,,1982,False,True,,,False,True,1601408
Don't Want To Wait Anymore,The Tubes,35,12,1981,,the tubes,,,1983,False,True,,,True,False,1038
Turn Me Loose,Loverboy,35,17,1981,,loverboy,,"CBS, Columbia, Sony BMG Music Entertainment",1985,False,True,"rock, classic rock","rock, classic rock",False,True,1536581
Square Biz,Teena Marie,50,13,1981,,teena marie,,"Collectables, Motown",1984,False,True,,,True,False,9160
Fantasy Girl,38 Special,52,10,1981,,38 special,,A&M Records,1982,False,True,,,True,False,49819
Silly,Deniece Williams,53,10,1981,,deniece williams,,,1982,False,True,"soul, r&b, classic soul","soul, r&b",False,True,9385
Lovers After All,Peabo Bryson,54,9,1981,Melissa Manchester & Peabo Bryson,peabo bryson,,Arista,1984,False,True,,,False,True,46320
The Kid Is Hot Tonite,Loverboy,55,7,1981,,loverboy,,,1985,False,True,,,False,True,1536581
We Can Get Together,Icehouse,62,7,1981,,icehouse,,,1988,False,True,,,True,False,2773
Snake Eyes,The Alan Parsons Project,67,5,1981,,the alan parsons project,,,1982,False,True,,,True,False,11935
She Did It,Michael Damian,69,6,1981,,michael damian,,Laufer Entertainment Group,1989,False,True,,,True,False,64106
Controversy,Prince,70,11,1981,,prince,,"Legacy, NPG Records, Paisley Park",1983,False,True,,,False,True,1364736
It Hurts To Be In Love,Dan Hartman,72,5,1981,,dan hartman,,"Blue Sky, Iconoclassic Records",1984,False,True,,,True,False,2804
Leila,ZZ Top,77,4,1981,,zz top,,Warner Bros. Records,1984,False,True,,,False,True,2735
I Heard It Through The Grapevine (Part 1),Roger,79,7,1981,,roger,,,1987,False,True,,,True,False,2159038
I'm Gonna Love Her For Both Of Us,Meat Loaf,84,3,1981,,meat loaf,,,1993,False,True,,,True,False,9113
Heaven In Your Arms,Dan Hartman,86,5,1981,,dan hartman,,,1984,False,True,,,True,False,2804
Don't Know Much,Bill Medley,88,4,1981,,bill medley,,,1987,False,True,"pop, pop rock","pop, pop rock",True,False,63353
"Baby, Come To Me",Patti Austin A Duet,1,32,1982,Patti Austin A Duet With James Ingram,patti austin a duet,,,1982,True,False,,,True,False,
"Baby, Come To Me",James Ingram,1,32,1982,Patti Austin A Duet With James Ingram,james ingram,,,1982,True,False,,,False,True,2636919
Don't You Want Me,The Human League,1,28,1982,,the human league,,"Virgin, [no label]",1982,True,False,,,False,True,14758
Down Under,Men At Work,1,25,1982,,men at work,,"CBS, Columbia, Epic",1982,True,False,,,False,True,2632
Eye Of The Tiger,Survivor,1,25,1982,,survivor,,"BMG Japan, Bellaphon, CANYON",1982,True,False,,,False,True,1601408
I Love Rock 'N Roll,Joan Jett & the Blackhearts,1,20,1982,,joan jett & the blackhearts,,The Media Champ,1982,True,False,,,False,True,10699
Jack & Diane,John Cougar,1,22,1982,,john cougar,,,1982,True,False,,,False,True,
Mickey,Toni Basil,1,27,1982,,toni basil,,"Chrysalis, Hallmark Records, Radialchoice",1982,True,False,,,True,False,14823
Who Can It Be Now?,Men At Work,1,27,1982,,men at work,,CBS,1982,True,False,,,False,True,2632
Do You Really Want To Hurt Me,Culture Club,2,25,1982,,culture club,,"Epic, Virgin",1982,True,False,,,False,True,1144
Gloria,Laura Branigan,2,36,1982,,laura branigan,,"Atlantic, Dance Street, Gallo Record Company",1982,True,False,,,False,True,9994
Hurts So Good,John Cougar,2,28,1982,,john cougar,,,1982,True,False,,,False,True,
We Got The Beat,Go-Go's,2,19,1982,,go-go's,,,1982,True,False,,,False,True,
Eye In The Sky,The Alan Parsons Project,3,25,1982,,the alan parsons project,,"Arista, BMG Japan, BMG Special Products",1982,True,False,pop rock,pop rock,True,False,11935
Hungry Like The Wolf,Duran Duran,3,23,1982,,duran duran,,"EMI, EMI Catalogue, Rhino",1982,True,False,,,False,True,1146
Stray Cat Strut,Stray Cats,3,19,1982,,stray cats,,"Arista, EMI America",1982,True,False,,,False,True,1777
867-5309/jenny,Tommy Tutone,4,27,1982,,tommy tutone,,,1982,True,False,pop,pop,True,False,2401
Heat Of The Moment,Asia,4,18,1982,,asia,,"BMG Direct, BMG Rights Management, Epic",1982,True,False,,,False,True,1580722
I Keep Forgettin' (Every Time You're Near),Michael McDonald,4,19,1982,,michael mcdonald,,,1982,True,False,,,False,True,1892129
Always On My Mind,Willie Nelson,5,23,1982,,willie nelson,,"CBS, Columbia, Columbia Nashville",1982,True,False,,,False,True,6083
Back On The Chain Gang,Pretenders,5,24,1982,,pretenders,,"Real Records, Sire Records",1982,True,False,,,False,True,803
Let It Whip,Dazz Band,5,23,1982,,dazz band,,Motown,1982,True,False,,,True,False,16350
Steppin' Out,Joe Jackson,6,27,1982,,joe jackson,,A&M Records,1982,True,False,,,True,False,9655
Crimson And Clover,Joan Jett & the Blackhearts,7,15,1982,,joan jett & the blackhearts,,"Bellaphon, The Boardwalk Entertainment Co",1982,True,False,"hard rock, classic rock, rock, album rock, rock & roll, pop/rock, contemporary pop/rock, punk, arena rock, rock and roll","hard rock, classic rock, rock, punk, arena rock, rock and roll",False,True,10699
Do You Believe In Love,Huey Lewis & The News,7,17,1982,,huey lewis & the news,,,1982,True,False,,,False,True,
Rock The Casbah,The Clash,8,24,1982,,the clash,,"CBS, Columbia, Epic",1982,True,False,,,True,False,2333
Tainted Love,Soft Cell,8,43,1982,,soft cell,,"Celluloid, Cleopatra Records, Electronic Sound",1982,True,False,,,True,False,1324
Vacation,Go-Go's,8,14,1982,,go-go's,,,1982,True,False,,,False,True,
I Ran (So Far Away),A Flock Of Seagulls,9,22,1982,,a flock of seagulls,,"August Day, Cleopatra Records, Jive",1982,True,False,,,True,False,2860
Only The Lonely,The Motels,9,23,1982,,the motels,,Capitol Records,1982,True,False,,,False,True,12642
Pac-Man Fever,Buckner & Garcia,9,19,1982,,buckner & garcia,,Columbia,1982,True,False,,,True,False,136134
Rock This Town,Stray Cats,9,21,1982,,stray cats,,"Ariola Express, Arista, Camden",1982,True,False,,,False,True,1777
Caught Up In You,38 Special,10,17,1982,,38 special,,"A&M Records, Collectables",1982,True,False,southern rock,southern rock,True,False,49819
It's Gonna Take A Miracle,Deniece Williams,10,17,1982,,deniece williams,,,1982,True,False,,,False,True,9385
Pass The Dutchie,Musical Youth,10,18,1982,,musical youth,,"Hypnotic Records, Island, MCA Records",1982,True,False,,,True,False,56133
Twilight Zone,Golden Earring,10,27,1982,,golden earring,,"21 Records, CNR, RCA Music Service",1982,True,False,,,True,False,1997
You Can't Hurry Love,Phil Collins,10,21,1982,,phil collins,,wea,1982,True,False,,,False,True,2010050
(oh) Pretty Woman,Van Halen,12,16,1982,,van halen,,,1984,False,True,,,False,True,782
1999,Prince,12,30,1982,,prince,,"BMG Direct, Legacy, Masterpiece",1983,False,True,"funk, pop rock","funk, pop rock",False,True,1364736
The One You Love,Glenn Frey,15,17,1982,,glenn frey,,,1984,False,True,pop,pop,False,True,576576
Think I'm In Love,Eddie Money,16,17,1982,,eddie money,,,1986,False,True,,,False,True,1479
Don't Fight It,Steve Perry,17,12,1982,Kenny Loggins with Steve Perry,steve perry,,,1984,False,True,,,True,False,581052
The Look Of Love (Part One),ABC,18,25,1982,,abc,,,1985,False,True,,,False,True,2653
Hot In The City,Billy Idol,23,27,1982,,billy idol,,Chrysalis,1984,False,True,,,False,True,985
Kids In America,Kim Wilde,25,18,1982,,kim wilde,,"EMI Electrola, MCA Records, RAK",1987,False,True,,,True,False,2651
When It's Over,Loverboy,26,15,1982,,loverboy,,,1985,False,True,"hard rock, album rock, arena rock, pop/rock, contemporary pop/rock","hard rock, arena rock",False,True,1536581
Shock The Monkey,Peter Gabriel,29,18,1982,,peter gabriel,,"Charisma, EarthPercent, Geffen Records",1986,False,True,,,False,True,2267309
I Found Somebody,Glenn Frey,31,13,1982,,glenn frey,,,1984,False,True,"soft rock, rock, classic rock","soft rock, rock, classic rock",False,True,576576
Paperlate,Genesis,32,14,1982,,genesis,,"Charisma, Vertigo",1983,False,True,,,False,True,2993175
I Need You,Paul Carrack,37,13,1982,,paul carrack,,,1987,False,True,,,True,False,42919
Circles,Atlantic Starr,38,11,1982,,atlantic starr,,A&M Records,1985,False,True,,,False,True,20486
Dancing In The Street,Van Halen,38,11,1982,,van halen,,Warner Bros. Records,1984,False,True,,,False,True,782
Man On The Corner,Genesis,40,11,1982,,genesis,,Charisma,1983,False,True,,,False,True,2993175
All Those Lies,Glenn Frey,41,12,1982,,glenn frey,,,1984,False,True,"soft rock, rock, pop, classic rock","soft rock, rock, pop, classic rock",False,True,576576
Let The Feeling Flow,Peabo Bryson,42,12,1982,,peabo bryson,,,1984,False,True,,,False,True,46320
Bad Boy/Having A Party,Luther Vandross,55,12,1982,,luther vandross,,Epic,1989,False,True,,,False,True,6664
Right Here And Now,Bill Medley,58,8,1982,,bill medley,,RCA,1987,False,True,soft rock,soft rock,True,False,63353
Happy Man,Greg Kihn Band,62,7,1982,,greg kihn band,,,1983,False,True,"new wave, power pop, pop/rock, punk/new wave, contemporary pop/rock","new wave, power pop",True,False,83835
Shakin',Eddie Money,63,9,1982,,eddie money,,,1986,False,True,,,False,True,1479
Young Love,Janet Jackson,64,6,1982,,janet jackson,,A&M Records,1986,False,True,,,False,True,146
Goodbye To You,Scandal Featuring Patty Smyth,65,11,1982,,scandal featuring patty smyth,,,1984,False,True,,,True,False,
No One Like You,Scorpions,65,7,1982,,scorpions,,"EMI, Harvest, Mercury Records",1991,False,True,"rock, hard rock, pop, classic rock, ballad","rock, hard rock, pop, classic rock, ballad",True,False,427138
Stand Or Fall,The Fixx,76,8,1982,,the fixx,,Disky,1983,False,True,,,True,False,2662
Every Love Song,Greg Kihn Band,82,2,1982,,greg kihn band,,,1983,False,True,"new wave, power pop, pop/rock, punk/new wave, contemporary pop/rock","new wave, power pop",True,False,83835
Lonely Nights,Bryan Adams,84,2,1982,,bryan adams,,,1983,False,True,,,False,True,156
777-9311,The Time,88,3,1982,,the time,,Warner Bros. Records,1990,False,True,,,True,False,72526
Cool (Part 1),The Time,90,7,1982,,the time,,,1990,False,True,,,True,False,72526
Come On Eileen,Dexys Midnight Runners,1,23,1983,,dexys midnight runners,,"Mercury Records, Universal Music Group International",1983,True,False,,,True,False,9017
Islands In The Stream,Kenny Rogers Duet,1,25,1983,Kenny Rogers Duet With Dolly Parton,kenny rogers duet,,,1983,True,False,,,True,False,
Maniac,Michael Sembello,1,22,1983,,michael sembello,,"Casablanca Records, Cleopatra Records, PolyGram",1983,True,False,,,True,False,38246
Owner Of A Lonely Heart,Yes,1,23,1983,,yes,,"ATCO Records, Acheron, Atlantic",1983,True,False,,,True,False,349
Sweet Dreams (Are Made Of This),Eurythmics,1,26,1983,,eurythmics,,"Arista, BMG UK & Ireland, Legacy",1983,True,False,,,False,True,141
When I'm With You,Sheriff,1,28,1983,,sheriff,,Capitol Records,1983,True,False,,,True,False,2059726
99 Luftballons,Nena,2,23,1983,,nena,,"Arte France, BMG, BMG Rights Management GmbH",1983,True,False,,,True,False,2534753
Electric Avenue,Eddy Grant,2,22,1983,,eddy grant,,"EastWest Records America, Greenheart Music, ICE",1983,True,False,,,True,False,2600
Girls Just Want To Have Fun,Cyndi Lauper,2,25,1983,,cyndi lauper,,"CBS, Epic, FM Concert Broadcasts Ltd.",1983,True,False,,,False,True,231
Jeopardy,Greg Kihn Band,2,22,1983,,greg kihn band,,Beserkley Records,1983,True,False,,,True,False,83835
Talking In Your Sleep,The Romantics,3,26,1983,,the romantics,,Epic,1983,True,False,,,True,False,681
The Safety Dance,Men Without Hats,3,24,1983,,men without hats,,"Backstreet Records, Demon Music Group, Statik Records",1983,True,False,,,True,False,11075
Never Gonna Let You Go,Sergio Mendes,4,23,1983,,sergio mendes,,,1983,True,False,,,True,False,
One Thing Leads To Another,The Fixx,4,19,1983,,the fixx,,"BMG Direct Marketing, Inc., Cleopatra Records, Jellybean Recordings",1983,True,False,"new wave, rock, pop, alternative rock, classic rock","new wave, rock, pop, alternative rock, classic rock",True,False,2662
Puttin' On The Ritz,Taco,4,21,1983,,taco,,"RCA, RCA Victor",1983,True,False,,,True,False,342
True,Spandau Ballet,4,18,1983,,spandau ballet,,"Chrysalis, Daily Mail, Disky",1983,True,False,,,True,False,802
